Country Name,Country Code,Indicator Name,Indicator Code,Attribute,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,Common Reference Period
Angola,614,"Consumer Price Index, All items, Percentage change, Previous year",PCPI_PC_CP_A_PT,Value,14.4696564932576,13.4824679218511,10.277904921884,8.77781429332618,7.28038730361123,9.35383972513757,30.6989578589225,29.8425777887099,19.630594364196,17.0797044074954,22.2715643068877,25.7542656453085,,
"Tajikistan, Rep. of",923,"Consumer Price Index, All items, Percentage change, Previous year",PCPI_PC_CP_A_PT,Value,6.44531440780655,12.4315490430408,5.83116601031449,5.00964645344951,6.10442765129666,5.71455949649708,6.00458082322155,,,,,,,
Austria,122,"Consumer Price Index, All items, Percentage change, Previous year",PCPI_PC_CP_A_PT,Value,1.81353438995065,3.28657914875376,2.48567562177015,2.00015616900602,1.60581182954473,0.896563335260312,0.891591752655323,2.08126911385588,1.99837981429546,1.53089564152645,1.38191063351859,2.76666666666665,8.54686993188453,
Maldives,556,"Consumer Price Index, All items, Percentage change, Previous year",PCPI_PC_CP_A_PT,Value,6.14988536750176,11.2734146055937,10.8846956585631,3.80563000919428,2.12000175718132,0.953206658777649,0.502509413611587,2.81747338234508,-0.133373386117551,0.220029731065362,-1.36977425569811,0.543149688736986,,
Central African Rep.,626,"Consumer Price Index, All items, Percentage change, Previous year",PCPI_PC_CP_A_PT,Value,1.49102370047805,1.19447572449847,5.47829594346121,6.98879341970197,14.8986841797549,1.40297017136817,4.94543276106514,4.18072331871273,1.61215686991554,2.68537355266785,1.71015659523148,4.25936417542871,,
"Kazakhstan, Rep. of",916,"Consumer Price Index, All items, Percentage change, Previous year",PCPI_PC_CP_A_PT,Value,7.40046356742115,8.42488761919795,5.09791484975818,5.84640917320459,6.70657829092725,6.66577611541545,14.5460237946149,7.44000437325752,6.01913096570673,5.24547679608391,6.77154582763339,8.04232062780268,,
Sudan,732,"Consumer Price Index, All items, Percentage change, Previous year",PCPI_PC_CP_A_PT,Value,12.9776663898014,18.0966171221351,35.5590574147027,36.5223449139153,36.9066427863594,16.9095706050979,17.7502538311959,32.3516260968437,63.2925073455883,50.9940515002971,150.322723865569,382.815998259943,,
Cambodia,522,"Consumer Price Index, All items, Percentage change, Previous year",PCPI_PC_CP_A_PT,Value,3.99639528107211,5.47844749617449,2.93431609293959,2.94162509547351,3.85568861424195,1.22393195511126,3.01913975139128,2.9126355737148,2.45908515380134,1.94257500833108,2.94029514263973,2.9207347759295,5.34370264895435,
Ghana,652,"Consumer Price Index, All items, Percentage change, Previous year",PCPI_PC_CP_A_PT,Value,10.7333898354914,8.72845937093029,11.1863409441066,11.6661923071728,15.4896160333319,17.1499695007877,17.4546347070868,12.3719215507048,7.80876516610709,7.14364003330856,9.88728956269941,9.97108867504441,,
"Ethiopia, The Federal Dem. Rep. of",644,"Consumer Price Index, All items, Percentage change, Previous year",PCPI_PC_CP_A_PT,Value,8.14926402965081,33.2499598823345,23.600417677317,7.4640219294452,6.89001951597191,9.56889955968619,6.62813337230928,10.6871150284238,13.8330356586661,15.8096321719345,20.3563468559061,26.8395221557722,,
"Uzbekistan, Rep. of",927,"Consumer Price Index, All items, Percentage change, Previous year",PCPI_PC_CP_A_PT,Value,,13.7797446476602,13.2088026688373,11.8414333622049,9.28309356162692,8.75188196737502,8.13088669523599,13.8757425441635,17.5241796514055,14.5257359560686,12.8677297362606,10.8492397508122,,
Somalia,726,"Consumer Price Index, All items, Percentage change, Previous year",PCPI_PC_CP_A_PT,Value,,,,,,,0.0239337202734703,3.95659336238827,4.26595080657614,4.70855658916423,4.1131298184363,4.62490038851333,6.77927623349949,
